"SampleId","date","stn_id","lat","lon","stn_type","stn_elev","climate_type","aqua_night_lst","aqua_emis","aqua_ndvi","elev","pop","clc_artificial","clc_water","clc_bare","clc_vegetation","TempLabel"
"id_38863",2003-02-12,56069001,47.6522222222222,-3.50222222222222,"0",4,"5",5.17000000000002,0.987,0.5954,39,23,0,0,0,1,"E"
"id_38864",2003-02-12,56083001,47.8047222222222,-3.27111111111111,"2",25,"5",4.51000000000005,0.982,0.4167,34,3053,0.9725,0,0,0.0275,"E"
"id_38865",2003-02-12,56112002,47.8472222222222,-2.55361111111111,"4",142,"5",4.25000000000006,0.984,0.54,140,17,0,0,0,1,"E"
"id_38866",2003-02-12,56140001,47.9186111111111,-2.82805555555556,"4",121,"5",4.43000000000001,0.984,0.541,134,447,0.105,0,0,0.895,"E"
"id_38870",2003-02-12,56185001,47.7627777777778,-3.43555555555556,"0",42,"5",3.11000000000001,0.984,0.5095,43,0,0.79,0,0,0.21,"E"
"id_38871",2003-02-12,56193001,47.7016666666667,-3.31166666666667,"2",0,"5",5.49000000000001,0.985,0.5564,4,442,0.22,0.28,0,0.5,"E"
"id_38872",2003-02-12,56251001,47.6413888888889,-2.62138888888889,"2",28,"5",-1.56999999999999,0.986,0.6261,17,17,0,0,0,1,"D"
"id_38873",2003-02-12,56260005,47.6508333333333,-2.77694444444444,"4",16,"5",2.85000000000002,0.982,0.4527,17,3255,0.985,0,0,0.015,"E"
"id_38874",2003-02-12,58006001,46.9575,3.50777777777778,"3",219,"3",-5.25,0.988,0.4436,243,64,0.0775,0,0,0.9225,"B"
"id_38881",2003-02-12,58145002,47.2672222222222,3.85833333333333,"2",496,"1",-3.72999999999996,0.983,0.6233,540,4,0,0,0,1,"C"
"id_38883",2003-02-12,58204001,47.0586111111111,3.305,"4",262,"3",-3.42999999999995,0.987,0.3006,276,45,0,0,0,1,"C"
"id_38884",2003-02-12,58218006,47.1702777777778,3.36944444444444,"1",263,"3",-5.98999999999995,0.988,0.5019,264,10,0,0,0,1,"B"
"id_38886",2003-02-12,59456001,50.3897222222222,3.21777777777778,"4",19,"3",-4.34999999999997,0.98,0.4139,20,8,0,0,0,1,"B"
"id_38887",2003-02-12,59512001,50.7072222222222,3.18027777777778,"4",31,"3",-6.28999999999996,0.973,0.2382,34,7214,1,0,0,0,"C"
"id_38890",2003-02-12,61063001,48.6972222222222,-0.361388888888889,"4",217,"4",-2.44999999999999,0.985,0.5385,211,658,0.2475,0,0,0.7525,"E"
"id_38892",2003-02-12,61169003,48.75,-0.589444444444444,"1",193,"5",-2.56999999999999,0.984,0.6053,192,695,0.5675,0,0,0.4325,"E"
"id_38896",2003-02-12,63038002,45.5086111111111,2.85444444444444,"1",1276,"1",-10.65,0.987,0.0279,1396,81,0.24,0,0,0.76,"A"
"id_38898",2003-02-12,63345002,45.7230555555556,3.01944444444444,"3",881,"1",-16.71,0.987,0.5453,891,79,0,0,0,1,"C"
"id_38899",2003-02-12,66147001,42.5466666666667,1.82666666666667,"4",1608,"2",-12.41,0.988,0.1422,1659,1,0.24,0,0,0.76,"D"
"id_38900",2003-02-12,66204400,42.5366666666667,2.465,"3",2101,"2",-15.95,0.983,0.15,1940,0,0,0,0,1,"B"
"id_38901",2003-02-12,66220002,42.3883333333333,2.035,"4",1551,"1",-10.99,0.988,0.515,1902,0,0,0,0.545,0.455,"C"
"id_38903",2003-02-12,67210002,48.4013888888889,7.33,"2",583,"1",-8.50999999999999,0.982,0.6456,613,214,0.46,0,0,0.54,"B"
"id_38905",2003-02-12,68249005,48.145,7.12861111111111,"4",968,"1",-8.70999999999998,0.983,0.5028,999,12,0,0,0,1,"A"
"id_38906",2003-02-12,69023002,46.0344444444444,4.64194444444444,"3",341,"3",-2.25,0.984,0.344,362,175,0.03,0,0,0.97,"D"
"id_38907",2003-02-12,69026001,45.8961111111111,4.58305555555556,"4",271,"3",-2.90999999999997,0.985,0.5389,303,72,0,0,0,1,"D"
"id_38908",2003-02-12,69034003,45.8116666666667,4.87666666666667,"4",272,"4",-4.14999999999998,0.973,0.3328,277,3115,1,0,0,0,"D"
"id_38909",2003-02-12,69107001,46.0502777777778,4.48527777777778,"4",451,"2",-5.58999999999997,0.985,0.5682,458,97,0.0275,0,0,0.9725,"C"
"id_38910",2003-02-12,69116001,45.8341666666667,4.76527777777778,"4",364,"3",-8.90999999999997,0.985,0.5008,469,500,0.4,0,0,0.6,"D"
"id_38911",2003-02-12,69123003,45.7902777777778,4.81027777777778,"4",206,"3",-11.39,0.973,0.2849,186,3822,0.885,0.115,0,0,"D"
"id_38912",2003-02-12,69156001,45.9572222222222,4.69416666666667,"4",313,"3",-10.97,0.984,0.4233,311,998,0.37,0,0,0.63,"D"
"id_38913",2003-02-12,69206001,46.0580555555556,4.71083333333333,"1",190,"3",-8.32999999999998,0.985,0.4281,191,159,0.165,0,0,0.835,"D"
"id_38914",2003-02-12,69239001,45.925,4.50166666666667,"4",466,"3",-3.28999999999996,0.985,0.5504,415,23,0,0,0,1,"C"
"id_38915",2003-02-12,69253001,45.4716666666667,4.77666666666667,"4",148,"4",-12.01,0.985,0.4971,282,280,0.02,0,0,0.98,"D"
"id_38916",2003-02-12,69264001,45.9869444444444,4.73916666666667,"4",174,"3",-7.56999999999999,0.974,0.178,173,605,0.85,0.15,0,0,"D"
"id_38917",2003-02-12,69266001,45.7583333333333,4.89,"4",183,"4",-4.82999999999998,0.973,0.177,184,12988,1,0,0,0,"D"
"id_38918",2003-02-12,69266002,45.7666666666667,4.90666666666667,"4",181,"4",-3.16999999999996,0.973,0.2534,172,3263,0.865,0.135,0,0,"D"
"id_38919",2003-02-12,70408002,47.2930555555556,5.55611111111111,"2",196,"2",-3.25,0.985,0.5056,198,33,0.04,0,0,0.96,"C"
"id_38921",2003-02-12,71012002,46.2416666666667,4.01166666666667,"4",258,"3",-6.14999999999998,0.985,0.6011,251,49,0,0.135,0,0.865,"D"
"id_38923",2003-02-12,71025001,46.4061111111111,4.40027777777778,"4",454,"2",-5.30999999999995,0.986,0.6221,466,72,0,0,0,1,"C"
"id_38924",2003-02-12,71047004,46.6105555555556,3.73861111111111,"3",211,"3",-3.08999999999997,0.986,0.5768,220,8,0,0.1,0,0.9,"C"
"id_38925",2003-02-12,71060001,46.3052777777778,4.16694444444444,"4",394,"3",-5.38999999999999,0.989,0.6974,389,31,0,0,0,1,"C"
"id_38926",2003-02-12,71070001,46.7097222222222,4.69777777777778,"4",239,"3",-4.70999999999998,0.985,0.5352,228,124,0.2,0,0,0.8,"D"
"id_38927",2003-02-12,71076001,46.7863888888889,4.86777777777778,"4",180,"3",-2.36999999999995,0.974,0.2861,181,3719,0.96,0.04,0,0,"D"
"id_38928",2003-02-12,71081001,46.8269444444445,4.82555555555555,"1",187,"3",-2.20999999999998,0.98,0.3984,186,10,0.495,0,0,0.505,"C"
"id_38930",2003-02-12,71106001,46.4394444444444,4.28111111111111,"4",285,"3",-4.50999999999999,0.985,0.6308,290,175,0.33,0,0,0.67,"C"
"id_38932",2003-02-12,71202001,46.8602777777778,4.77277777777778,"4",202,"3",-2.25,0.985,0.5127,201,128,0.2675,0,0,0.7325,"D"
"id_38933",2003-02-12,71210001,46.2813888888889,4.74138888888889,"4",260,"4",-2.70999999999998,0.985,0.3116,275,256,0.25,0,0,0.75,"D"
"id_38935",2003-02-12,71240001,46.4027777777778,4.65166666666667,"2",245,"3",-2.60999999999996,0.982,0.6018,380,2,0,0,0,1,"C"
"id_38937",2003-02-12,71267002,46.4777777777778,4.81,"3",273,"3",-3.22999999999996,0.985,0.4284,260,224,0,0,0,1,"D"
"id_38940",2003-02-12,71342001,46.4463888888889,4.09444444444444,"4",268,"3",-3.46999999999997,0.985,0.6056,265,290,0.18,0,0,0.82,"D"
"id_38941",2003-02-12,71372001,46.1827777777778,4.73972222222222,"4",191,"3",-1.64999999999998,0.984,0.3167,197,188,0.235,0,0,0.765,"D"
"id_38942",2003-02-12,71373001,46.4938888888889,5.06111111111111,"4",209,"3",-5.26999999999998,0.985,0.6325,204,111,0.0825,0,0,0.9175,"C"
"id_38947",2003-02-12,71542004,46.6886111111111,4.15611111111111,"3",302,"3",-5.96999999999997,0.984,0.669,304,3,0,0,0,1,"C"
"id_38948",2003-02-12,71558001,46.5294444444444,5.25527777777778,"1",207,"3",-5.22999999999996,0.986,0.5501,206,34,0,0,0,1,"B"
"id_38949",2003-02-12,71566001,46.8955555555556,5.0225,"4",178,"3",-1.32999999999998,0.985,0.4075,176,716,0.4625,0.0125,0,0.525,"C"
"id_38950",2003-02-12,71589001,46.6836111111111,3.70722222222222,"4",244,"3",-4.38999999999999,0.986,0.6902,235,29,0.08,0,0,0.92,"C"
"id_38952",2003-02-12,73023001,45.2330555555556,6.74472222222222,"4",1521,"2",-11.83,0.991,0.0652,1481,91,0.02,0,0,0.98,"A"
"id_38953",2003-02-12,73026001,45.2144444444444,6.71777777777778,"4",1095,"2",-10.83,0.988,0.2872,1140,78,0.37,0,0,0.63,"A"
"id_38955",2003-02-12,73054001,45.6127777777778,6.76333333333333,"0",863,"1",-12.23,0.991,0.2324,901,1325,0.46,0,0,0.54,"A"
"id_38956",2003-02-12,73132001,45.7719444444444,6.63861111111111,"4",1217,"1",-13.91,0.991,0.0382,1303,24,0,0,0,1,"A"
"id_38957",2003-02-12,73144001,45.2694444444444,6.89916666666667,"1",2016,"1",-13.49,0.991,0.0218,2104,0,0,0,0.005,0.995,"A"
"id_38959",2003-02-12,73181001,45.4847222222222,6.53416666666667,"4",480,"1",-7.36999999999995,0.982,0.5921,549,2462,0.5175,0,0,0.4825,"B"
"id_38960",2003-02-12,73197001,45.5444444444444,6.75638888888889,"4",1303,"1",-10.05,0.992,0.0486,1291,224,0,0,0,1,"A"
"id_38962",2003-02-12,73230002,45.2936111111111,6.23083333333333,"4",1072,"1",-12.4299999999999,0.991,0.1366,1191,28,0,0,0,1,"A"
"id_38963",2003-02-12,73248002,45.2822222222222,6.35444444444444,"4",524,"2",-7.42999999999995,0.977,0.3695,537,2231,0.83,0,0.05,0.12,"C"
"id_38964",2003-02-12,73248003,45.2666666666667,6.33333333333333,"3",670,"1",-10.03,0.983,0.4828,787,313,0.25,0,0,0.75,"B"
"id_38966",2003-02-12,73261001,45.2236111111111,6.49166666666667,"4",1355,"1",-8.02999999999997,0.992,0.3803,1183,36,0,0,0,1,"A"
"id_38967",2003-02-12,73261003,45.2180555555556,6.46444444444444,"2",702,"1",-8.28999999999996,0.98,0.3349,733,650,0.695,0,0,0.305,"A"
"id_38968",2003-02-12,73290002,45.2747222222222,6.81444444444444,"4",1286,"2",-12.97,0.991,0.0232,1309,80,0.125,0,0,0.875,"A"
"id_38970",2003-02-12,73306005,45.1730555555555,6.43305555555556,"4",1452,"1",-17.01,0.991,0.0105,1536,108,0.0925,0,0,0.9075,"A"
"id_38971",2003-02-12,74056001,45.9294444444444,6.8775,"1",1043,"1",-12.19,0.992,0.1688,1228,134,0.12,0,0,0.88,"A"
"id_38972",2003-02-12,74056004,45.9833333333333,6.92833333333333,"4",1252,"1",-16.47,0.991,0.0513,1398,162,0.125,0,0.005,0.87,"A"
"id_38974",2003-02-12,74083002,45.8927777777778,6.62666666666667,"4",1187,"1",-11.8099999999999,0.991,0.1202,1342,4,0,0,0,1,"A"
"id_38975",2003-02-12,74085001,45.8222222222222,6.72888888888889,"4",1180,"1",-13.19,0.991,0.0183,1171,446,0.455,0,0,0.545,"A"
"id_38976",2003-02-12,74134002,46.1586111111111,6.67027777777778,"4",1165,"1",-8.94999999999999,0.991,0.0239,1217,308,0.53,0,0,0.47,"A"
"id_38977",2003-02-12,74173001,45.8552777777778,6.60805555555556,"4",1075,"1",-11.99,0.991,0.0606,1210,399,0.295,0,0,0.705,"A"
"id_38978",2003-02-12,74173400,45.8555555555556,6.60805555555556,"4",1077,"1",-11.99,0.991,0.0606,1210,399,0.295,0,0,0.705,"A"
"id_38979",2003-02-12,74236002,45.8552777777778,6.66888888888889,"1",1816,"1",-11.73,0.992,6e-04,1776,0,0,0,0,1,"A"
"id_38980",2003-02-12,74290002,46.0297222222222,6.92722222222222,"4",1300,"1",-13.3699999999999,0.991,0.0718,1361,120,0.225,0,0,0.775,"A"
"id_38981",2003-02-12,76481001,49.5330555555556,0.0916666666666667,"2",88,"5",-3.46999999999997,0.979,0.4033,86,176,0.52,0,0,0.48,"E"
"id_38982",2003-02-12,76540009,49.4227777777778,1.07722222222222,"4",12,"4",-12.47,0.973,0.4175,13,8292,1,0,0,0,"E"
"id_38983",2003-02-12,76552001,49.5088888888889,0.0711111111111111,"0",77,"5",-5.06999999999999,0.984,0.3564,60,1930,0.6,0.2,0,0.2,"E"
"id_38984",2003-02-12,76595001,49.6516666666667,0.153333333333333,"3",7,"5",-3.82999999999998,0.985,0.5339,98,466,0.22,0,0,0.78,"E"
"id_38986",2003-02-12,77054001,48.3516666666667,3.02666666666667,"1",73,"3",-11.61,0.985,0.3113,62,4,0,0.02,0,0.98,"D"
"id_38987",2003-02-12,77113002,48.7266666666667,3.20333333333333,"1",156,"3",-11.15,0.986,0.3428,152,54,0.04,0,0,0.96,"C"
"id_38988",2003-02-12,77182003,48.7794444444444,3.30777777777778,"4",115,"3",-10.13,0.985,0.4397,126,1644,0.64,0,0,0.36,"C"
"id_38989",2003-02-12,77320002,48.8472222222222,3.05694444444444,"2",148,"3",-11.65,0.985,0.2711,145,11,0,0,0,1,"C"
"id_38990",2003-02-12,77478001,48.9736111111111,3.09361111111111,"4",73,"3",-10.25,0.985,0.3637,73,18,0,0,0,1,"C"
"id_38991",2003-02-12,77507001,48.4302777777778,3.31527777777778,"5",61,"3",-11.4299999999999,0.985,0.2805,66,0,0,0,0,1,"D"
"id_38993",2003-02-12,77530001,48.6125,3.35027777777778,"2",176,"3",-10.67,0.985,0.3626,174,5,0,0,0,1,"C"
"id_38994",2003-02-12,79043001,47.0583333333333,-0.293333333333333,"4",53,"4",-4.10999999999996,0.985,0.484,56,20,0,0,0,1,"E"
"id_38995",2003-02-12,79140002,46.0666666666667,-0.00333333333333333,"4",124,"4",0.370000000000005,0.985,0.4746,113,11,0,0,0,1,"D"
"id_38997",2003-02-12,79326002,46.71,-0.05,"4",155,"4",-0.269999999999982,0.984,0.4995,152,2,0,0,0,1,"E"
"id_38998",2003-02-12,79326004,46.7252777777778,-0.0202777777777778,"1",132,"4",-0.269999999999982,0.985,0.555,142,12,0,0,0,1,"E"
"id_38999",2003-02-12,81171001,43.87,1.85,"4",124,"7",-10.65,0.985,0.3813,125,19,0,0.115,0,0.885,"D"
"id_39000",2003-02-12,81192005,43.6333333333333,2.82555555555556,"1",1018,"1",-3.08999999999997,0.983,0.5233,995,0,0,0,0,1,"C"
"id_39002",2003-02-12,82044001,43.9272222222222,1.38611111111111,"4",89,"7",-6.26999999999998,0.985,0.4368,112,31,0,0,0,1,"E"
"id_39003",2003-02-12,82051001,44.1752777777778,1.16638888888889,"4",149,"7",-6.84999999999997,0.985,0.4533,128,12,0,0,0,1,"E"
"id_39004",2003-02-12,82094004,44.2711111111111,1.11555555555556,"1",226,"4",-6.56999999999999,0.985,0.4801,184,11,0,0,0,1,"D"
"id_39008",2003-02-12,83004004,43.4516666666667,6.47305555555556,"2",57,"8",-1.72999999999996,0.985,0.4204,70,593,0.255,0,0,0.745,"C"
"id_39010",2003-02-12,83018001,43.3522222222222,6.20666666666667,"4",272,"8",-1.32999999999998,0.984,0.5202,273,10,0,0,0,1,"C"
"id_39011",2003-02-12,83042001,43.2633333333333,6.51666666666667,"2",18,"8",-0.889999999999986,0.984,0.3959,18,128,0.03,0,0,0.97,"D"
"id_39012",2003-02-12,83050005,43.5266666666667,6.43333333333333,"4",240,"8",-1.54999999999995,0.984,0.4137,255,504,0.005,0,0,0.995,"D"
"id_39013",2003-02-12,83050007,43.5261111111111,6.45333333333333,"2",170,"8",1.03000000000003,0.978,0.3305,178,2172,0.76,0,0,0.24,"D"
"id_39014",2003-02-12,83061005,43.4288888888889,6.70138888888889,"2",3,"8",-0.449999999999989,0.977,0.3702,3,41,0,0,0,1,"D"
"id_39015",2003-02-12,83069003,43.0325,6.46944444444444,"2",118,"6",4.45000000000005,0.981,0.7426,84,0,0,0.02,0,0.98,"E"
"id_39017",2003-02-12,83101001,43.2005555555556,6.67444444444445,"3",106,"6",2.05000000000001,0.983,0.7526,49,16,0,0.255,0,0.745,"E"
"id_39019",2003-02-12,83119003,43.2716666666667,6.64833333333333,"2",0,"8",2.75000000000006,0.981,0.3834,13,1716,0.8,0.18,0,0.02,"E"
"id_39021",2003-02-12,84003002,43.8811111111111,5.41388888888889,"4",249,"8",-1.30999999999995,0.984,0.4132,256,659,0.37,0,0,0.63,"C"
"id_39022",2003-02-12,84007002,43.9166666666667,4.87666666666667,"5",31,"8",-0.0699999999999932,0.975,0.4025,36,585,0.595,0,0,0.405,"D"
"id_39023",2003-02-12,84009002,43.7872222222222,5.615,"1",386,"6",-1.20999999999998,0.985,0.3763,388,22,0,0,0,1,"D"
"id_39024",2003-02-12,84015002,44.1805555555556,5.25611111111111,"4",1442,"5",-1.72999999999996,0.983,0.651,1406,0,0,0,0,1,"B"
"id_39025",2003-02-12,84020003,43.8330555555556,5.30277777777778,"4",246,"8",-1.54999999999995,0.984,0.4386,297,158,0,0,0,1,"D"
"id_39026",2003-02-12,84028001,44.215,4.94333333333333,"2",118,"8",-1.69,0.986,0.2701,119,11,0,0,0,1,"D"
"id_39027",2003-02-12,84031001,44.0830555555556,5.05916666666667,"0",99,"8",-2.42999999999995,0.985,0.3418,105,436,0.2125,0,0,0.7875,"D"
"id_39028",2003-02-12,84033001,43.8483333333333,5.48833333333333,"2",291,"6",-1.63,0.985,0.4273,361,12,0,0,0,1,"C"
"id_39029",2003-02-12,84035003,43.8563888888889,5.03222222222222,"3",70,"8",-2.34999999999997,0.984,0.391,72,1192,0.5,0,0,0.5,"D"
"id_39030",2003-02-12,84036001,43.9330555555556,4.92444444444445,"2",109,"8",-0.589999999999975,0.982,0.4142,93,11,0,0,0,1,"D"
"id_39031",2003-02-12,84064001,44.3205555555556,4.65805555555556,"4",48,"8",0.490000000000009,0.985,0.2228,47,15,0,0.14,0,0.86,"E"
"id_39032",2003-02-12,84086001,43.8111111111111,5.14611111111111,"2",653,"6",-1.66999999999996,0.984,0.6552,621,0,0,0,0,1,"D"
"id_39033",2003-02-12,84087001,44.1444444444444,4.86111111111111,"0",56,"8",0.130000000000052,0.985,0.3856,58,11,0.56,0,0,0.44,"E"
"id_39035",2003-02-12,84122002,44.0869444444444,4.97111111111111,"4",36,"8",-1.84999999999997,0.985,0.3935,58,312,0.135,0,0,0.865,"C"
"id_39036",2003-02-12,84125003,44.1797222222222,5.37527777777778,"3",515,"6",-1.56999999999999,0.985,0.4511,541,8,0,0,0,1,"B"
"id_39037",2003-02-12,84126001,44.2075,5.00194444444444,"4",140,"8",-1.82999999999998,0.985,0.2744,143,47,0.01,0,0,0.99,"D"
"id_39038",2003-02-12,84133001,43.7333333333333,5.56166666666667,"4",260,"8",-2.46999999999997,0.985,0.3462,288,95,0,0,0,1,"C"
"id_39039",2003-02-12,84137001,44.2583333333333,5.06333333333333,"2",248,"8",-2.82999999999998,0.98,0.3339,240,716,0.61,0,0,0.39,"C"
"id_39040",2003-02-12,84140001,43.7736111111111,5.41222222222222,"4",344,"8",-1.26999999999998,0.985,0.4699,327,32,0,0,0,1,"D"
"id_39042",2003-02-12,86139001,46.42,0.118333333333333,"3",149,"4",-1.58999999999997,0.985,0.5114,149,18,0,0,0,1,"E"
"id_39043",2003-02-12,86294003,46.6402777777778,0.206111111111111,"4",130,"4",-2.06999999999999,0.984,0.2661,110,58,0,0,0,1,"E"
"id_39044",2003-02-12,87009003,45.8013888888889,1.86305555555556,"2",670,"1",-4.02999999999997,0.985,0.4948,694,0,0.015,0.325,0,0.66,"D"
"id_39045",2003-02-12,87026001,46.0380555555556,0.850277777777778,"4",244,"4",-1.48999999999995,0.985,0.554,237,6,0,0,0,1,"C"
"id_39046",2003-02-12,87032004,45.6461111111111,0.978888888888889,"2",403,"4",-2.69,0.985,0.5683,399,167,0.2775,0,0,0.7225,"D"
"id_39048",2003-02-12,87085006,45.8611111111111,1.175,"0",401,"4",-2.63,0.985,0.5483,390,82,0.02,0,0,0.98,"D"
"id_39050",2003-02-12,87119004,45.6877777777778,1.36805555555556,"2",320,"4",-2.90999999999997,0.985,0.5465,336,96,0.07,0,0,0.93,"C"
"id_39053",2003-02-12,89025002,47.4766666666667,3.93,"4",219,"3",-4.75,0.984,0.5474,267,10,0,0,0,1,"B"
"id_39057",2003-02-12,89253001,47.5652777777778,3.59944444444444,"4",215,"3",-4.66999999999996,0.985,0.3534,210,6,0,0,0,1,"C"
"id_39060",2003-02-12,89346001,47.8013888888889,3.54555555555556,"0",208,"3",-8.06999999999999,0.98,0.4252,181,780,0.28,0,0,0.72,"C"
"id_39062",2003-02-12,89478001,47.7052777777778,3.62472222222222,"4",111,"3",-3.50999999999999,0.986,0.3107,120,179,0.21,0,0,0.79,"C"
"id_39064",2003-02-13,1204002,46.1666666666667,5.70666666666667,"3",628,"1",-7.58999999999997,0.983,0.518,654,26,0.23,0,0,0.77,"A"
"id_39065",2003-02-13,1283001,46.2716666666667,5.66166666666667,"4",532,"1",-5.14999999999998,0.974,0.2969,539,772,1,0,0,0,"B"
"id_39066",2003-02-13,1441001,46.0916666666667,5.54666666666667,"4",618,"1",-8.26999999999998,0.983,0.7528,676,0,0,0,0,1,"A"
"id_39067",2003-02-13,2031001,49.8338888888889,4.20055555555556,"4",179,"2",-4.36999999999995,0.984,0.5242,187,474,0.39,0,0,0.61,"B"
"id_39068",2003-02-13,2035001,49.8666666666667,3.65,"4",136,"3",-2.64999999999998,0.984,0.2534,136,14,0.005,0,0,0.995,"B"
"id_39069",2003-02-13,2037002,49.5955555555556,3.61027777777778,"1",76,"3",-3.94999999999999,0.984,0.3717,76,4,0,0,0,1,"B"
"id_39070",2003-02-13,2094001,49.0097222222222,3.4625,"1",221,"3",-3.82999999999998,0.985,0.3142,222,4,0,0,0,1,"B"
"id_39071",2003-02-13,2110002,49.3513888888889,3.52694444444444,"1",60,"3",-4.04999999999995,0.986,0.4844,60,7,0,0,0,1,"B"
"id_39072",2003-02-13,2153001,49.5533333333333,3.49833333333333,"4",100,"3",-3.42999999999995,0.984,0.4493,101,206,0.235,0,0,0.765,"B"
"id_39073",2003-02-13,2197001,49.9666666666667,3.96666666666667,"2",228,"1",-3.98999999999995,0.985,0.522,222,113,0.16,0,0,0.84,"B"
"id_39074",2003-02-13,2220001,49.2141666666667,3.60583333333333,"4",170,"3",-4.90999999999997,0.985,0.3912,176,9,0,0,0,1,"A"
"id_39078",2003-02-13,2301002,49.5272222222222,3.46194444444444,"4",103,"3",-3.54999999999995,0.984,0.457,100,200,0.31,0,0,0.69,"B"
"id_39079",2003-02-13,2321001,49.8363888888889,3.87944444444444,"4",183,"2",-2.86999999999995,0.984,0.4249,166,15,0.0125,0,0,0.9875,"B"
"id_39080",2003-02-13,2321002,49.8372222222222,3.87777777777778,"1",185,"2",-2.86999999999995,0.984,0.4249,166,15,0.0125,0,0,0.9875,"B"
"id_39083",2003-02-13,2505001,48.9733333333333,3.44111111111111,"4",216,"3",-4.02999999999997,0.984,0.4155,213,5,0,0,0,1,"B"
"id_39085",2003-02-13,2580001,49.2086111111111,3.41694444444444,"4",122,"3",-4.25,0.984,0.3616,132,10,0,0,0,1,"B"
"id_39090",2003-02-13,4019001,44.3911111111111,6.67027777777778,"1",1157,"2",-9.14999999999998,0.991,0.3416,1168,142,0,0,0.19,0.81,"A"
"id_39091",2003-02-13,4096002,44.4144444444444,6.72527777777778,"4",1238,"1",-9.14999999999998,0.992,0.3467,1232,194,0.175,0,0,0.825,"A"
"id_39092",2003-02-13,5026001,44.6711111111111,6.77611111111111,"4",1666,"1",-15.95,0.992,0.0023,1720,32,0.03,0,0,0.97,"A"
"id_39096",2003-02-13,5101001,44.8763888888889,6.47916666666667,"4",1271,"1",-12.51,0.992,0.0732,1612,0,0,0,0,1,"A"
"id_39097",2003-02-13,5182001,44.8269444444445,6.14611111111111,"4",1083,"1",-7.70999999999998,0.984,0.0545,1398,0,0,0,0,1,"A"
"id_39099",2003-02-13,6050002,43.7944444444444,7.04138888888889,"2",1025,"6",-4.44999999999999,0.983,0.4928,957,29,0,0,0,1,"C"
"id_39100",2003-02-13,6071001,44.0916666666667,6.85305555555555,"4",791,"2",-7.42999999999995,0.987,0.5649,1087,4,0,0,0,1,"C"
"id_39101",2003-02-13,6071003,44.1,6.85,"2",896,"2",-7.08999999999997,0.987,0.3355,907,17,0,0,0.17,0.83,"C"
"id_39102",2003-02-13,6073005,44.1927777777778,7.13694444444444,"4",1868,"1",-11.85,0.992,0.032,2045,0,0,0,0.44,0.56,"A"
"id_39103",2003-02-13,6083005,43.7858333333333,7.48861111111111,"2",197,"6",2.13000000000005,0.979,0.5871,123,1707,0.23,0,0,0.77,"E"
"id_39105",2003-02-13,6091003,43.7752777777778,7.42833333333333,"2",1096,"6",-2.19,0.983,0.4919,935,0,0,0,0,1,"B"
"id_39107",2003-02-13,6127001,44.0722222222222,7.255,"4",999,"2",-5.34999999999997,0.983,0.5532,1196,122,0.215,0,0,0.785,"B"
"id_39108",2003-02-13,6127003,44.0738888888889,7.25805555555556,"2",1086,"2",-5.34999999999997,0.983,0.5532,1196,122,0.215,0,0,0.785,"B"
"id_39109",2003-02-13,6136004,43.8666666666667,7.43333333333333,"4",685,"6",-2.52999999999997,0.983,0.5446,625,29,0,0,0,1,"C"
"id_39110",2003-02-13,6152002,43.6230555555556,7.02861111111111,"2",233,"8",1.27000000000004,0.983,0.6881,192,2,0.1875,0,0,0.8125,"E"
"id_39111",2003-02-13,6163005,44.0919444444444,7.50361111111111,"4",1801,"1",-19.41,0.991,0.0701,1722,8,0,0,0,1,"A"
"id_39112",2003-02-13,6163007,44.0497222222222,7.58777777777778,"2",663,"6",-5.66999999999996,0.983,0.5672,785,22,0.1,0,0,0.9,"B"
"id_39113",2003-02-13,7005001,44.5388888888889,4.58277777777778,"4",223,"6",-2.60999999999996,0.984,0.3381,237,87,0,0,0,1,"C"
"id_39115",2003-02-13,7011004,44.7122222222222,4.35222222222222,"2",594,"8",-4.28999999999996,0.983,0.5285,507,58,0.005,0,0,0.995,"C"
"id_39116",2003-02-13,7019005,44.6022222222222,4.40861111111111,"3",180,"6",-4.02999999999997,0.984,0.4124,191,532,0.58,0,0,0.42,"C"
"id_39117",2003-02-13,7025001,44.6661111111111,4.15972222222222,"1",480,"2",-4.38999999999999,0.983,0.6006,648,5,0.03,0,0,0.97,"B"
"id_39118",2003-02-13,7032003,44.6286111111111,4.56638888888889,"3",663,"6",-3.50999999999999,0.985,0.5741,649,10,0,0,0,1,"B"
"id_39119",2003-02-13,7066001,44.6977777777778,4.64916666666667,"3",212,"6",-2.75,0.984,0.4808,317,24,0,0,0,1,"C"
"id_39120",2003-02-13,7101001,44.4116666666667,4.30166666666667,"4",117,"8",-4.84999999999997,0.984,0.4008,115,84,0,0,0,1,"A"
"id_39121",2003-02-13,7101002,44.4113888888889,4.29583333333333,"2",109,"8",-4.84999999999997,0.984,0.4008,115,84,0,0,0,1,"B"
"id_39122",2003-02-13,7110001,44.4777777777778,4.23083333333333,"4",211,"8",-3.96999999999997,0.985,0.4444,229,82,0,0,0,1,"B"
"id_39123",2003-02-13,7117001,44.4613888888889,4.23472222222222,"3",262,"6",-5.40999999999997,0.985,0.4016,252,32,0,0,0,1,"B"
"id_39124",2003-02-13,7117002,44.4802777777778,4.20861111111111,"4",297,"6",-3.63,0.985,0.4549,279,86,0,0,0,1,"B"
